	발행연월	록키 워드 
281	2015	세계 도시 인구 증가 도시화 흐름 계속 동시 도시화 부작용 우리나라 국토 근대화 과정 발생 환경 파괴 역사 건축물 유실 문제점 계속 파괴 개발 실정 앞으로 도시 개발 근시안 물리 개발 미래 세대 고려 질 지속 개발 고민 필수 지속 도시 개발 해결책 중공 간 활용 중공 간 사례 지속 미래 도시 개발 중공 간의 활용 방향 제시 방법 도시 개발 패러다임 변화 지속 개발 이론 고찰 바탕 지속 도시 개발 요소 환경 사회 문화 경제 로 정리 각각 요소 도시 개발 측면 추구 바 도출 중공 간의 개념 유형 중공 간 지속 개발 이바지 사례 분석 증명 사례 분석 국내 해외 중공 간 사례 지속 도시 개발 요소 바탕 분석 종합 지속 도시 개발 중공 간 활용 도출 결과 중공 간의 활용 방향 가지 정리 기존 지형 개발 도심 환경 보존 옥외 녹지 오픈 스페이스 활용 낙후 도시 건축물 재생 환경 유지 관리 시설물 구축 활용 관리 소비 에너지 절감 도시 필요 로하 어메니티 구축 활용 지상 지하 조경 건축물 경계 내 외부 소통 구성 중공 간 활용 도시 환경 자원 도시 간직 기억 역사 보존 개발 도시 커뮤니티 경제 활성 도시민 삶의 질 향상 기여 도시화 시대 도시 개발 방향 현세대 삶의 질 제공 미래 세대 발전 도시 환경 지속 도시 개발 지속 도시 개발 중공 간 활용 
282	2015	논문 영상 인문 치료 모색 문제의식 출발 영상 전공 학생 대상 진행 영상 자화상 실천 결과 영상 활용 인문 치료 방법 영상 자화상 치료 영상 자화상 치료 글쓰기 자서전 성격 고민 다 큐 에세이 자전 다큐멘터리 작품 착상 통합 구성 영상 제작 치료 실천 방법 영상 활용 인문 치료 방법 영상 자화상 사건 중심 자서전 글쓰기 주제 중심 비 연대기 파편 특성 가족 주위 사물 재현 대상 구성 특징 논문 실천 결과 특징 영상 자화상 치료 유의미 다음 정리 치료 장 영상 자화상 영상 의식 개념 동일시 핵심 고정 정서 정동 회상 분위기 형성 자연 공감 점 동시 상담자 영상 상대 주관 폐쇄 반응 자신 이야기 방법 기술 필요 점 인문 치료 영상 자화상 영상 반성 자서전 
283	2015	오늘날 농촌 녹색 복지 실현 장 역할 증대 농촌 다운 양호 경관 형성 시도 농촌 경관 자연 생태 요소 인공 요소 부조화 농촌 경관 시각 질 실정 농촌 경관 부여 농촌 경관 이미지 좌우 경관 시설 중 버스 정류장 대상 버스 정류장 물리 디자인 특성 형태 재료 색채 특성 분석 시행 분석 결과 행정 구역 버스 정류장 디자인 특성 패턴 농촌 지역 풍토 결여 일반 기능 위주 도시 환경 이미지 형성 디자인 특성 농촌 지역 농촌 지역 정취 개성 결여 경향 분석 농촌 버스 정류장 디자인 계획 농촌 자연 이미지 농촌 지역 정체성 반영 형태 재료 색채 디자인 구성 요소 종합 계획 사료 디자인 현황 바탕 디자인 특성 문제점 추출 농촌 경관 가치 인식 계기 농촌 지역 버스 정류장 디자인 활용 필요 기초 자료 제공 의의 
284	2015	
285	2015	담양 숙박 시설 사례 숙박 시설 체험 요인 고찰 하여장 소성 을 반영 숙박 시설 활성 시사점 제시 위해 먼저 숙박 시설 선택 속성 선행 바탕 숙박 시설 형 성선택 속성 도출 다음 담양 분석 반영 숙박 시설 죽 향 문화 체험 마을 명가 혜 사례 이용객 숙박 시설 체험 요인 의미 부여 만족도 파악 분석 결과 담양 대나무 기반 관광지 분위기 휴식 가사 문학 바탕 전통 문화권 이자 특유 음식 문화 발달 맛 고장 파악 담양 분석 결과 토대 죽 향 문화 체험 마을 명가 혜 체험 유형 대나무 체험 휴식 체험 전통문화 체험 음식 문화 체험 가지 분류 각각 체험 영향 숙박 시설 성선택 속성 체험 요인 분석 결과 숙박 시설 선택 속성 중 물리 요소 명칭 제외 가지 항목 행태 요소 역사 제외 가지 항목 의미 요소 가지 항목 숙박 시설 체험 긍정 영향 항목 생활양식 체험 운영자 태도 이용객 지속 교류 요소 이용객 방문 영향 확인 담양 숙박 시설 숙박 시설 선택 속성 숙박 시설 체험 요인 
286	2015	
287	2015	
288	2015	
289	2015	블로그 발견 사진 담론 생산 경험 사회 문화 실증 발현 간주 사진 서울 도시 자료 채택 블로거 사진 대표 표집 서울시 도시 실천 유형 기본 데이터 바탕 서울 풍경 구성 다음 개 지배 시선 확인 우편 엽서 미학 박물관 시선 세부 일상 세계화 스펙터클 이국정서 시선 도시 체험 지칭 시선 작업 재현 분석 개인 사진 작업 사회학 의미 발견 사진 사회학 접근 구분 특정 현실 사진 전체 코 퍼스 이론 환원 시각 지식 생산 문화 분석학 구분 문화 현상 질적 연구 방법 디자인 사진 영상 도입 시험 프로젝트 문제 서울 도시 실천 측면 베냐민 아케이드 프로젝트 르 토의 문화 실천 김홍 중 골목길 이론 영감 서울 사진 블로그 도시 스펙터클 문화 분석학 영상 방법론 시선 풍경 베냐민 노스탤지어 
290	2015	의미 생성 구성 영역 
291	2015	글 거리 이벤트 전통 놀이판 비교 거리 이벤트 경우 실제 안동시 가지 안동 문화 거리 놀이 벤트 사례 전통 놀이판 전통 사회 각종 놀이판 현상 일반화 비교 분석 에드워드 이야기 요소 환경 활동 의미 활용 놀이 벤트 전통 놀이판 분석 표 정리 거리 이벤트 전통 놀이판 
292	2015	특정 의미 부여 정체성 공동 가치 생성 가치 창출 활동 브랜드 이미지 파악 마케팅 건축학 도시 건설 학 분야 인상 브랜드 이미지 구축 노력 설문 조사 포함 대면 조사 방법 대부분 주관 작업 측정 인력 고도 전문 인력 소요 비용 발생 객관 비용 효과 브랜드 이미지 조사 방법 필요 논문 텍스트 이닝 브랜드 이미지 강도 객관 비용 방법 목적 제안 방법 브랜드 이미지 구성 요인 키워드 관련 웹 문서 추출 추출 정보 특정 브랜드 이미지 강도 측정 방법 성능 홀 방법 평가 사용 세계 개 도시 이미지 인덱스 순위 일 치도 검증 성능 비교 임의 순위 방법 설문 방식 일반인 평가 방법 논문 방법 사용 방법 학습 유의 추정 평가 항목 반영 방법 비교 결과 제안 방법론 비용 효율 적 시성 확장 신뢰 측면 우수 제안 방법론 홀 방식 상호 보완 사용 향후 브랜드 이미지 형성 속성 등장 횟수 계산 브랜드 태도 연상 브랜드 자산 인과관계 자동 파악 부분 구현 실증 실험 예정 텍스트 이닝 브랜드 이미지 브랜드 주제어 분석 홀 인덱스 
293	2015	술 원형 특징 집단 창작 쌍방향 장 소성 아카이브 과정 고정 정보 디지털 아카이브 점 출발 기존 아카이브 수집 보존 이용자 효율 정보 접근 집중 점 출발 술 이야기 본질 구연 상황 쌍방향 집단 창작 효과 전달 방안 중심 논의 전개 술 자료 특성 공공 술 아카이브 현황 한계 술 아카이브 기반 스토리텔링 체험 시스템 제안 벤치마킹 사례 일본 오노 미 시 유비쿼터스 박물관 히스토리 핀 커뮤니티 매핑 시사점 도출 도출 분석 내용 시사점 술 상황 현대 생활 세계 개인 회상 집단 기억 통합 전경 가치 전자 지도 기반 구현 기억 모델 실제 서비스 체험 체계 설계 과정 전자 지도 기반 스토리텔링 실현 검토 바탕 일상 아카이브 구축 과정 참여 술 상황 시론 술 자료 술 아카이브 스토리텔링 체험 시스템 일상 오노 미 시 유비쿼터스 박물관 히스토리 핀 커뮤니티 매핑 
294	2015	논문 전통 기록 자료 활용 역사 의미 생성 스토리텔링 지역 문화콘텐츠 개발 모색 목적 논문 조선 시대 일기 민간 기록 자료 종 국 사건 중심 이야기 소재 구축 스토리 테마파크 활용 역사 스토리텔링 방안 제시 스토리 테마파크 구축 방식 특징 분석 지역 역사 관계 일기 특정 배경 시간 사건 추이 기록 자료 일기 작성 지역 정보 인문 지리 문화 특수 포함 스토리 테마파크 일기 특성 기반 데이터 구축 지역 역사 밀접 연관 역사 연결 이야기 소재 의미 부여 창출 문화 자원 활용 논문 현존 경북 지역 정자 문경 석정 봉화 송암 정 예천 초간 정 대상 스토리 테마파크 이야기 소재 활용 의미 부여 스토리텔링 활용 방안 제시 민간 전통 기록 자료 지역 문화 자원 이자 지역 문화콘텐츠 개발 기반 확인 전통 기록 자료 일기 스토리 테마파크 역사 스토리텔링 
295	2015	전통 상업 보호 한국 미국 상업시설 입지 규제 특성 비교 차이점 도출 한국 관련 제도 개선 시사점 제공 목적 한국 시행 전통 상업 보존 구역 제도 특정 상점 입지 규제 중소 유통 업체 전통 시장 상권 쇠퇴 대응 산업 정책 측면 도입 규제 소상 공인 경제 보호 목적 특성 인해 한국 상업시설 입지 규제 협정 위반 대외 통상 마찰 소지 공공 이익 토지 이용의 외부 효과 제어 입지 규제 성격 조명 필요 제기 미국 조례 지역 고유 유지 보존 공공 목적 천명 도시 표준화 정형 서비스 상품 판매 입 점 규제 정당 확보 운영 원리 기본 중앙 부처 주도 산업 정책 상업시설 입지 규제 지방 자치 단체 주도 구역 지역 특성 반영 계획 형태 구체 시사점 제공 전통 상업 입지 규제 지역 특성 산업 보호 
296	2015	구로공단 이후 80년대 구성 구로공단 90년대 일부 흔적 의미 변화 사례 추적 80년대 구로공단 애초 공단 형성 국가 자본 권력 획득 흔적 기억 90년대 국가 자본 영토 환기 기존 변별 점 국가 자본 80년대 구로공단 입각점 적 변화 사진 텍스트 중심 시각 분석 점 구로공단 분석 가지 텍스트 분석 변화 시각 분석 소멸 흔적 변화 도상학 텍스트 분석 소멸 변화 맥락 해당 시기 신문 기사 르포 술 자료 해석 끝 90년대 구로공단 재현 문학 텍스트 기억 위치 90년대 구로공단 해석 구로공단 90년대 구로 디지 단지 산업단지 영토 영토 
297	2015	박물관 경쟁력 확보 활성 복합 문화 제안 방안 기능 콘텐츠 탐구 복합 치중 경쟁 레벨 기능 콘텐츠 고려 레벨 이용자 욕구 충족 이업종 간 경쟁 복합 궁극 단계 기능 콘텐츠 형성 물리 환경 인간 활동 의미 일련 변증법 구성 정체성 실질 복합 박물관 변화 분석 집 객 력 이용객 목적 분산 지역 정체성 효율 충족 시설 복합 요구 복합 시설 특징 편의 다양성 연계 접근성 고려 유기 복합 방안 제시 박물관 복합 문화 경쟁 레벨 
298	2015	논문 박경리 시 인식 태도 시 원리 파악 소설가 이름 시인 박경리 독자 시 세계 구조 탐색 박경리 시 위로 처방 글쓰기 인식 소설 야기 좌절 고통 처방 시 시 장르 특성 구분 인식 시 장르 사랑 윤리 주체 결부 소설 부정 태도 대비 긍정 태도 언어 탁 수사 배제 진실 기록 접근 박경리 시 핵심 테마 생명 시적 원리 방법 다음 요약 유폐 의식 헤테로 토피아 박경리 강원도 원주 이주 유폐 의식 현실화 토지 완간 이후 시 집중 원주 집 뜰 역설 복합 생명 원리 유토피아 자연 현실 태인 헤테로 토피아 점 모순 구조 생명 능동 박경리 시 생명 대립 갈등 모순 구조 모순 관계 생명 파악 탄생 죽음 동시 존재 생명 존재 비정 정도 긴장 생명 능동 분출 박경리 생명 의식 궁극 방향 생명 자체 생명 모순 구조 능동 시인 박경리 구축 시 세계 90년대 이후 낭만 추상화 계몽 특성 생태 시와 박경리 특유 개성 생명 원리 점 시사 위치 부여 박경리 시 장르 인식 자연 유폐 의식 원주 집 헤테로 토피아 생명 능동 
299	2015	세계화 시대 도래 지역 기반 지역 경쟁력 강조 지역 문화 포괄 개념 개발 목표 마케팅 논의 진행 뮤지 엄 분야 가치 보호 지역 지속 발전 추구 에코 뮤지 엄 등장 관람객 체험 중시 마케팅 개념 적용 마케팅 관점 에코 뮤지 엄 관련 미비 실정 마케팅 관점 에코 뮤지 엄 가치 에코 뮤지 엄 디자인 전략 실질 제언 목적 연구자 마케팅 관점 디자인 요소 도출 에코 뮤지 엄 개념 마케팅 디자인 요소 에코 뮤지 엄 자산 분석 틀 사례 분석 진행 결과 연구자 에코 뮤지 엄 사이트 간 이동 거리 시간 고려 발견 길 몰링 유도 역사 건축물 보존 맥락 전시 개발 컨셉트 라인 유지 지역 상징 건축물 중심 랜드마크 형성 동선 의미 강화 지역 고유 매력 자산 활용 코어 어 트랙 션 개발 방문자 체험 프로그램 참여 유도 강화 확인 지방 자치 배경 지역 간의 균형 발전 지역 보호 관심 증대 마케팅 관점 에코 뮤지 엄 기초 관련 활성 이바지 기대 
300	2015	광주 예술 거리 생활 주체 경험 관점 거리 형성 과정 분석 목적 예술 거리 지리 특성 변화 광주 예술 흐름 경제 정치 상황 검토 예술 거리 지정 이전 역사 정리 다음 예술 거리 파악 선행 이론 바탕 물리 행태 의미 요소 도출 형성 물리 요소 행정 권력 요소 생활 주체 생각 요소 종합 파악 행태 요소 생활 주체 거리 개인 미시 역사 과정 심층 인터뷰 파악 마지막 의미 요소 의미 경합 장 생활 주체 경험 예술 거리 역사 거리 인식 설문 조사 파악 시사점 생활 주체 인식 관점 예술 거리 진단 거리 정체성 확립 통합 브랜드 개발 생활 주체 네트워크 파트너십 발 정책 필요 점 생활 주체 광주 예술 거리 문화 거리 
